avg reward,policy_entropy,epsilonValue,nupdates,value_loss,total_timesteps,explained_variance,fps
-0.003516492372727953,1.7917592525482178,99.99636366280973,1,3.6993962567066774e-05,80,-3.8388991355895996,42
0.03666787465153902,1.7917592525482178,99.63636628097277,100,0.006989683955907822,8000,0.058209121227264404,1317
0.27019824120216074,1.7917582988739014,99.27273256194553,200,0.07908783853054047,16000,0.10658931732177734,1543
0.3180100856348872,1.791752815246582,98.9090988429183,300,0.029663002118468285,24000,0.11026912927627563,1637
0.47604354545474054,1.7917407751083374,98.54546512389106,400,0.0005825294065289199,32000,0.8626651912927628,1704
0.9232285000383854,1.7916980981826782,98.18183140486383,500,0.0447847880423069,40000,0.21053260564804077,1750
1.1573072113096714,1.7917006015777588,97.8181976858366,600,0.006611938122659922,48000,0.5687819421291351,1754
1.210005446523428,1.7913700342178345,97.45456396680936,700,0.07725430279970169,56000,0.06915050745010376,1775
1.1538479283452034,1.7885907888412476,97.09093024778213,800,0.010778251104056835,64000,0.8234884142875671,1791
1.3698632150888443,1.7858566045761108,96.72729652875489,900,0.03748911991715431,72000,0.7201199531555176,1795
1.7041991338133813,1.7893635034561157,96.36366280972766,1000,0.013714060187339783,80000,0.854860708117485,1784
0.9007559079676867,1.7851669788360596,96.00002909070042,1100,0.014659063890576363,88000,0.5953465402126312,1785
1.1320928245782853,1.7829058170318604,95.63639537167319,1200,0.01295393519103527,96000,0.7589466273784637,1792
0.9393295653164386,1.7802902460098267,95.27276165264595,1300,0.05993034318089485,104000,0.4706075191497803,1792
1.6911482505500317,1.7627283334732056,94.90912793361872,1400,0.015433902852237225,112000,0.8697561025619507,1793
1.1399034567177295,1.7862002849578857,94.54549421459149,1500,0.051513947546482086,120000,0.6733599603176117,1795
1.5576845817267895,1.7796611785888672,94.18186049556425,1600,0.04767895117402077,128000,0.6809288263320923,1802
1.3080289162695409,1.775274634361267,93.81822677653702,1700,0.010026508942246437,136000,0.9335133507847786,1797
2.365862290561199,1.760582685470581,93.45459305750978,1800,0.02815302088856697,144000,0.8827171996235847,1805
0.8868911754339933,1.7801275253295898,93.09095933848255,1900,0.022258510813117027,152000,0.7983036190271378,1807
1.3959535516798496,1.7605575323104858,92.72732561945531,2000,0.15208406746387482,160000,0.5799195468425751,1813
1.2367831937968732,1.7556736469268799,92.36369190042808,2100,0.027772536501288414,168000,0.7255615592002869,1816
0.8488763179630041,1.7731412649154663,92.00005818140085,2200,0.040328510105609894,176000,0.6785827875137329,1818
0.8513653265312314,1.7689144611358643,91.63642446237361,2300,0.003122215159237385,184000,0.960161779075861,1823
0.8442810164764524,1.7736326456069946,91.27279074334638,2400,0.05737919360399246,192000,0.5441382527351379,1824
1.1119649805128575,1.7612806558609009,90.90915702431914,2500,0.05352913215756416,200000,0.7317908704280853,1829
1.2711748231202364,1.7589861154556274,90.54552330529191,2600,0.013923907652497292,208000,0.9250927865505219,1832
0.976259071752429,1.7613651752471924,90.18188958626467,2700,0.002074045827612281,216000,0.9770520944148302,1832
0.8874704614281654,1.7553768157958984,89.81825586723744,2800,0.0248127281665802,224000,0.8309955149888992,1828
0.8657360438257455,1.7602602243423462,89.4546221482102,2900,0.01281825453042984,232000,0.8207600265741348,1831
1.5853341713547706,1.7240774631500244,89.09098842918297,3000,0.021407824009656906,240000,0.8460549414157867,1830
0.875370304659009,1.7610028982162476,88.72735471015574,3100,0.044878244400024414,248000,0.3887976408004761,1832
1.8590596161782742,1.7490440607070923,88.3637209911285,3200,0.04167465493083,256000,0.8801843076944351,1833
