value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.010686976835131645,9184000,1634,0.9922330975532532,114800,0.9382546804845333
0.05903824046254158,9192000,1635,0.9608389139175415,114900,-0.3455613851547241
0.05719809606671333,9200000,1635,0.89356929063797,115000,0.9668003097176552
0.008517125621438026,9208000,1635,0.9924005270004272,115100,0.8827173486351967
0.009216919541358948,9216000,1635,0.9374475479125977,115200,0.8052555918693542
0.09122736006975174,9224000,1636,0.914650559425354,115300,0.4966138005256653
0.14427384734153748,9232000,1636,0.9753840565681458,115400,0.5376875400543213
0.021044738590717316,9240000,1636,1.0185693502426147,115500,0.8021508604288101
0.46538716554641724,9248000,1636,0.9632586240768433,115600,-0.7765820026397705
0.02034267783164978,9256000,1636,0.9204044342041016,115700,0.8446267992258072
